record_timestamp,machineNo,machine_identifier,machine_serial,screen_saver,language_setting,machine_drive_lr,length_unit_of_measure,weight_unit_of_measure,count_unit_of_measure,yarn_clearer_type,machine_mode,sensor_negtive_pressure,cleaning_fan_interval,cleaning_fan_rounds,tube_conveyor_method,tube_conveyor_interval,tube_conveyor_interval_count,package_unload_belt,division_amount,position_amount,group_amount,day_of_week,class_amount
2018-03-28 12:04:52.650,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 12:05:25.437,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 12:52:26.040,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 12:52:58.733,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,3,2
2018-03-28 13:22:20.163,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,3,2
2018-03-28 13:58:40.137,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,3,2
2018-03-28 15:58:21.820,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,3,2
2018-03-28 18:01:23.200,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 18:01:55.473,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 18:02:27.657,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 18:03:00.587,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,3,2
2018-03-28 18:03:32.757,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 18:04:05.203,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 18:04:37.380,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 18:05:09.433,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 18:55:38.173,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 18:56:13.013,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 18:59:21.493,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 19:07:43.157,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 19:08:49.020,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 19:19:54.110,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,3,2
2018-03-28 19:28:21.980,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,3,2
2018-03-28 19:36:03.367,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 19:58:37.340,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,3,2
2018-03-28 20:20:13.407,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 20:38:01.957,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,3,2
2018-03-28 20:53:20.573,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 21:02:20.230,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 21:13:02.673,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 21:16:58.173,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 21:46:02.520,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,3,2
2018-03-28 22:01:27.373,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,3,2
2018-03-28 22:45:55.243,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 23:21:17.200,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,3,2
2018-03-28 23:58:43.740,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 00:01:34.083,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 00:02:06.267,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 00:02:38.380,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 00:02:52.350,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 00:03:25.133,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 00:03:58.050,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 00:04:30.253,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 00:05:02.787,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 00:05:35.507,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 02:07:16.393,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 02:22:09.597,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 03:38:29.290,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 03:47:33.473,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 04:30:05.790,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 04:59:27.517,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 05:29:09.330,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 06:01:15.377,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 06:01:48.007,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 06:02:20.650,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 06:02:34.583,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 06:03:07.887,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 06:03:40.047,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 06:04:12.270,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 06:04:45.080,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 06:05:18.367,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 06:39:33.040,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 06:58:49.713,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 06:58:51.777,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 08:55:58.040,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 09:49:07.390,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 10:28:16.193,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 11:03:01.900,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 11:45:52.517,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 12:01:26.763,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 12:01:41.710,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 12:02:14.977,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 12:02:48.073,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 12:03:20.867,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 12:03:53.777,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 12:04:26.523,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 12:04:59.403,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 12:05:32.157,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 13:16:25.540,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 15:46:50.710,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 16:12:28.740,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 16:24:30.220,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 18:01:40.350,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 18:02:12.797,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 18:02:45.023,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 18:03:17.537,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 18:03:49.880,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 18:04:22.120,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 18:04:36.107,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 18:05:08.833,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 18:52:53.547,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 19:05:40.690,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 19:13:58.350,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,4,2
2018-03-29 19:16:05.000,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,4,2
2018-03-29 19:42:58.267,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 20:27:19.570,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 20:39:16.580,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 21:11:10.340,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,4,2
2018-03-29 21:11:42.940,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 22:52:25.333,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,4,2
2018-03-29 23:53:11.503,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 00:01:18.977,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 00:01:51.960,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 00:02:24.383,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 00:02:57.357,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 00:03:29.760,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 00:04:01.770,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 00:04:33.997,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 00:05:07.720,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 00:30:01.863,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 01:02:20.330,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 01:06:35.610,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 01:10:19.953,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2018-03-30 01:15:06.653,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2018-03-30 01:43:29.177,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2018-03-30 01:49:35.447,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 02:30:44.130,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 03:21:35.980,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 04:53:59.720,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 05:00:54.503,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 05:26:48.090,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 05:35:40.570,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 05:36:13.400,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 05:51:59.003,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2018-03-30 06:01:10.193,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 06:01:42.857,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 06:02:15.330,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 06:02:47.680,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 06:03:20.400,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 06:03:53.150,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 06:04:29.360,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 06:05:04.263,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 06:09:00.310,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 06:13:25.140,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 06:31:27.100,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 06:48:56.047,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 07:01:55.247,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2018-03-30 07:56:49.927,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 08:01:17.277,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 08:10:10.700,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 08:39:58.110,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 09:51:42.330,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 10:00:52.340,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 11:04:57.180,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 12:01:23.653,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 12:01:55.930,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 12:02:28.473,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2018-03-30 12:03:00.790,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 12:03:33.840,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 12:04:06.243,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 12:04:39.847,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 12:05:13.697,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 12:18:08.353,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 12:25:54.560,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 13:07:20.730,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 13:24:21.997,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 13:27:43.127,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 13:38:40.263,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 13:42:10.453,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 13:49:31.493,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 14:03:48.467,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 14:15:20.173,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 14:19:12.913,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 15:21:21.847,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2018-03-30 15:46:10.797,6,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,0,1,60,1,5,2
2018-03-30 15:54:47.277,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 18:01:38.910,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 18:02:11.337,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 18:02:43.993,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 18:03:16.557,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 18:03:48.707,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 18:04:21.533,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 18:04:54.240,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 18:49:53.037,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 19:08:28.013,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 19:31:32.823,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 20:24:56.577,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 20:41:36.677,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,5,2
2018-03-30 21:16:09.710,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 21:39:27.313,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 21:47:57.557,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,5,2
2018-03-30 22:10:14.243,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 22:59:54.500,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-30 23:07:15.847,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,5,2
2018-03-30 23:14:05.293,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,5,2
2018-03-31 00:01:15.937,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 00:01:48.817,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 00:02:21.410,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 00:02:54.227,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,6,2
2018-03-31 00:03:27.467,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 00:04:00.377,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 00:04:34.080,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 00:26:46.720,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 00:38:00.150,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 00:43:55.430,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,6,2
2018-03-31 01:47:38.550,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,6,2
2018-03-31 02:01:08.283,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 02:05:23.480,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,6,2
2018-03-31 02:29:54.617,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,6,2
2018-03-31 02:35:40.440,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,6,2
2018-03-31 04:11:05.350,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 04:47:29.490,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,6,2
2018-03-31 05:11:59.357,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,6,2
2018-03-31 05:26:49.773,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 06:01:27.207,7,1,0,2,0,1,0,0,1,0,5,60,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 06:02:00.027,8,1,0,1,0,0,0,0,1,0,5,55,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 06:02:32.890,9,9,201502,1,0,1,0,0,1,0,5,50,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 06:03:05.667,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,6,2
2018-03-31 06:03:38.560,3,1,0,1,0,1,0,0,1,0,5,55,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 06:04:10.817,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 06:04:48.393,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 06:08:33.313,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 07:45:15.607,5,1,0,1,0,1,0,0,1,0,5,58,0,0,0,0.1,1,1,1,60,1,6,2
2018-03-31 08:32:06.230,2,1,0,1,0,0,0,0,1,0,5,60,0,0,0,0.1,1,2,1,60,1,6,2
2018-03-31 09:10:16.520,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,6,2
2018-03-31 09:57:04.893,6,1,0,1,0,1,0,0,1,0,3,60,3,0,0,0.1,1,2,1,20,1,6,2
2018-03-31 11:24:19.240,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,6,2
2018-03-31 11:51:59.810,10,1,0,1,0,0,0,0,1,0,5,65,3,3,0,0.1,1,1,1,60,1,6,2
2018-03-31 12:01:19.090,4,1,0,1,0,0,0,0,1,0,5,53,0,0,0,0.1,1,2,1,60,1,6,2
